ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source
ORVR3,,Orizon Valorização de Resíduos S.A.,Industrials,Waste Management,8558037504.0,1499271040.0,478848000.0,50255000.0,8342713783.952001,1544302976.0,3883214080.0,0.023599999,0.15535,0.03352,0.4654617406951836,1.358,,0.00587225750956466,0.974839490240833,0.17518865035345374,11.766012296177493,,1.0258099,11.766,5634131456.0,478848000.0,-858251904.0,,-0.84,15.188,Yahoo Finance
PASS3,,Compass Gas e Energia S.A.,Utilities,Utilities - Regulated Gas,14992415744.0,15558095872.0,4842206208.0,1235809024.0,5039842786.11,5968885760.0,19305164800.0,0.18847999,0.30181,0.07943,3.8305093272365114,-0.248,-0.122,0.07338194642677619,0.36549680884736196,1.037731086014366,6.43350574796504,13.62733,2.736002,6.434,31152361472.0,4842206208.0,71276248.0,95.416,1.61,8.019,Yahoo Finance
PCAR3,,Companhia Brasileira De Distribuicao,Consumer Cyclical,Department Stores,1359430144.0,18272000000.0,1080000000.0,-1932000000.0,408814110.43,669000000.0,8527000064.0,-1.29364,0.037839998,-0.116459996,20.857890778356712,-0.096,,-1.4211837279959565,0.30072463811699224,13.440926023779564,8.534656948148148,,3.3253012,8.535,9217429504.0,1080000000.0,-393750016.0,0.852,-3.88,0.83,Yahoo Finance
PETR3,,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,603579351040.0,548493000704.0,243035996160.0,133376000000.0,257062114165.662,53764001792.0,366532984832.0,0.30274,0.44679,0.24317,1.4258537708741874,0.423,0.968,0.21994446754105737,0.7375827392657556,0.9087338719572112,3.7741419224012285,4.5466022,1.3557801,3.774,917252341760.0,243035996160.0,94240129024.0,-0.218,10.3,34.541,Yahoo Finance
PETR4,,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,575096094720.0,548493000704.0,243035996160.0,133376000000.0,188127604132.03897,53764001792.0,366532984832.0,0.30274,0.44679,0.24317,1.9483211223736505,0.423,0.968,0.244713712731111,0.8206462112939137,0.9537414803191241,3.522769308347052,4.0864077,1.2185519,3.523,856159748096.0,243035996160.0,94240129024.0,-0.218,10.3,34.541,Yahoo Finance
PGMN3,,Empreendimentos Pague Menos S.A.,Healthcare,Pharmaceutical Retailers,2333278464.0,15637429248.0,1020065984.0,316182016.0,3422141561.52,111200000.0,3487200000.0,0.101940006,0.05678,0.02022,1.0190110307567473,0.08,0.137,0.15432098765432098,1.4666666275555564,6.701912990356217,5.602133345915003,6.48,0.6818182,5.602,5714545664.0,1020065984.0,-88265624.0,0.016,0.5,4.752,Yahoo Finance
PINE4,,Banco Pine S.A.,Financial Services,Banks - Regional,2652830464.0,1418723968.0,,520041984.0,847327338.624,1604615936.0,8238054912.0,0.36492002,0.40921003,0.36655998,9.722399521981696,1.009,0.81,0.23387873855163577,0.6493743894663162,0.5347963193474545,,4.27572,1.5399437,,9301761024.0,,,0.467,2.43,6.747,Yahoo Finance
PLPL3,,Plano & Plano Desenvolvimento Imobiliário S.A.,Real Estate,Real Estate - Development,1369884032.0,3411747072.0,502352000.0,335876000.0,1064450616.1,1035758016.0,1489393024.0,0.37973,0.09441,0.098450005,1.3992128911127228,0.214,-0.379,0.2488888977382719,0.7770370025020592,2.490537149351924,3.71863197120744,4.017857,1.28694,3.719,1868062208.0,502352000.0,-652420864.0,0.138,1.68,5.245,Yahoo Finance
PMAM3,,Paranapanema S.A.,Basic Materials,Copper,38322220.0,570673984.0,-265490000.0,-1287808000.0,-19986953319.45,11620000.0,5862750208.0,0.06443243146752083,-0.37592998,-2.25664,-0.29332885879584025,0.061,,-33.60473375498601,-521.5499863904023,14.891464638530858,,,-0.0019173617,-22.113,5870653440.0,-265490000.0,-458452736.0,0.679,-11.49,-62.586,Yahoo Finance
PNVL3,,Dimed S.A. Distribuidora de Medicamentos,Healthcare,Drug Manufacturers - General,1676520704.0,5898494976.0,435182016.0,137651008.0,1357162141.741,295198016.0,1403750016.0,0.10791001,0.04405,0.023340002,1.0343274195662693,0.149,0.19,0.08088889126162971,0.8095111734398737,3.518295337437121,6.286036231791343,12.362637,1.2353134,6.286,2735569920.0,435182016.0,126324248.0,,0.91,9.107,Yahoo Finance
POMO3,,Marcopolo S.A.,Industrials,Farm & Heavy Construction Machinery,4853875200.0,9103541248.0,1475291008.0,1200685952.0,1475495253.1039999,1588446976.0,3433170944.0,0.2832,0.11925,0.13189,2.326792266378111,0.03,-0.147,0.24552427658113335,0.8368286270370291,1.8755202540024103,4.578030804346907,4.072917,1.1949878,4.578,6753927680.0,1475291008.0,230051504.0,,0.96,3.272,Yahoo Finance
POMO4,,Marcopolo S.A.,Industrials,Farm & Heavy Construction Machinery,5102155264.0,9103541248.0,1475291008.0,1200685952.0,2586366679.008,1588446976.0,3433170944.0,0.2832,0.11925,0.13189,1.3274107541923605,0.03,-0.147,0.23357664233576642,0.7961070365910697,1.78425406067768,4.746213400630989,4.28125,1.2561125,4.746,7002045952.0,1475291008.0,230051504.0,,0.96,3.272,Yahoo Finance
POSI3,,Positivo Tecnologia S.A.,Technology,Computer Hardware,459722848.0,3477297920.0,306652992.0,9338000.0,1548518307.786,489800000.0,1223600000.0,0.00815,0.06765,0.00269,0.7901747069102766,0.115,,0.021084337984468012,3.3683733990121234,7.563900587338222,3.8920957797144204,47.42857,0.2968792,3.892,1193522816.0,306652992.0,4967500.0,0.114,0.07,11.183,Yahoo Finance
PRIO3,,Prio S.A.,Energy,Oil & Gas E&P,46756753408.0,21361551360.0,12617509888.0,3868892928.0,28189623533.348,3693425920.0,25462675456.0,0.14225,0.39878,0.18111,0.9032641186526649,1.108,1.894,0.08152823037269001,0.602899512567802,0.4568655820390018,5.434231252333773,12.26569,1.6586512,5.434,68566466560.0,12617509888.0,-7240010752.0,0.071,4.78,35.348,Yahoo Finance
PRNR3,,Priner Serviços Industriais S.A.,Industrials,Engineering & Construction,938907840.0,1716699008.0,278270016.0,43844000.0,543677246.7720001,313387008.0,966241984.0,0.12181,0.074829996,0.02554,1.7772345444598114,0.278,,0.041894355506451646,0.5790528108902694,1.8283999077055315,5.981886255398785,23.869564,1.7269582,5.982,1664579584.0,278270016.0,-24188500.0,,0.69,9.537,Yahoo Finance
PSSA3,,Porto Seguro S.A.,Financial Services,Insurance - Diversified,29857423360.0,45328318464.0,5306067968.0,3684011008.0,15756873283.986,14486344704.0,1032854976.0,0.24169001,0.12352,0.08127,0.06554948798437756,0.096,0.003,0.12194073558309927,0.5277372358305719,1.5181590828338645,3.1098255845033305,8.200705,1.8948824,3.11,16500945920.0,5306067968.0,-1952288256.0,0.426,5.68,24.582,Yahoo Finance
PTBL3,,PBG S.A.,Industrials,Building Products & Equipment,203021120.0,2575961088.0,239204000.0,-318688000.0,26505534.568,134487008.0,2184983040.0,-4.40308,0.058930002,-0.12372,82.43497351069912,-0.052,,-1.5697283120101002,0.13055554648919815,12.688143420743616,9.421002056821793,,7.659575,9.421,2253541376.0,239204000.0,-154171376.0,,-2.13,0.188,Yahoo Finance
QUAL3,,Qualicorp Consultoria e Corretora de Seguros S.A.,Healthcare,Healthcare Plans,472395360.0,1399115008.0,398056000.0,4346000.0,1295834309.433,985344000.0,1781144960.0,0.00874,0.31382,0.01089,1.3745159755643068,-0.077,0.32,0.011976047904191617,2.7431138105301667,2.96174587320248,3.10201402817694,83.5,0.36454922,3.102,1234775296.0,398056000.0,219554000.0,0.487,0.02,4.581,Yahoo Finance
RADL3,,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,30651840512.0,46533849088.0,3859574016.0,1403911936.0,7340355122.926001,652950016.0,8593035264.0,0.19993,0.075830005,0.02885,1.1706566126700773,0.098,0.144,0.048488304378542374,0.23947516240247615,1.518142085783798,9.999011837061762,20.62353,4.1757984,9.999,38591926272.0,3859574016.0,2181056000.0,0.013,0.85,4.198,Yahoo Finance
RAIL3,,Rumo S.A.,Industrials,Railroads,25367687168.0,14392211456.0,7518930944.0,1227117952.0,13893772555.356,5812203008.0,29535496192.0,0.0881,0.44779,0.085260004,2.1258082406577303,0.062,0.568,0.048280909921340744,0.5476956963277113,0.5673442502143048,6.55812829766029,20.71212,1.8258314,6.558,49310113792.0,7518930944.0,-1785493760.0,-0.087,0.66,7.487,Yahoo Finance
RAIZ4,,Raízen S.A.,Utilities,Utilities - Renewable,2482347776.0,227823534080.0,3244048896.0,-26138505216.0,-1139014542.668,13981849600.0,74057523200.0,-8.3975,0.04124,-0.11818,-65.01894438198256,-0.051,,-10.52975149925165,-0.45884567572694535,91.7774440320807,19.456263564283834,,-0.2843602,19.456,63117070336.0,3244048896.0,-2638836224.0,,-2.53,-0.844,Yahoo Finance
RANI3,,Irani Papel e Embalagem S.A.,Consumer Cyclical,Packaging & Containers,1777096960.0,1691191040.0,472288000.0,131436000.0,1467426927.577,835699008.0,1977170944.0,0.09207,0.13475999,0.07654,1.347372674470874,0.044,-0.702,0.07373868323211101,0.8257438527705316,0.9516594074866911,6.179638186869029,13.561403,1.2110293,6.18,2918568960.0,472288000.0,87657752.0,-0.059,0.57,6.383,Yahoo Finance
RAPT4,,Randoncorp S.A.,Industrials,Farm & Heavy Construction Machinery,1579555712.0,13035799552.0,1764390016.0,-290856992.0,1986447755.362,4109976064.0,10078505984.0,-0.025209999,0.09082,-0.0223,5.0736325467383585,-0.034,,-0.18413848260643054,1.9677701291864704,8.252826698650816,5.126816405653477,,0.50818944,5.127,9045703680.0,1764390016.0,1554281216.0,0.139,-0.83,8.914,Yahoo Finance
RCSL4,,Recrusul S/A,Industrials,Specialty Industrial Machinery,71281936.0,604000.0,-10440500.0,-16685000.0,-9140436.576,4000.0,11255000.0,1.8254051501007866,-15.074499,0.0,-1.2313416220787747,,,-0.2340705224392334,-0.12822935359106968,0.00847339499869925,,,-5.185185,-7.153,74678592.0,-10440500.0,-18185000.0,0.087,-0.08,-0.108,Yahoo Finance
RDOR3,,Rede D'Or São Luiz S.A.,Healthcare,Medical Care Facilities,73271140352.0,57792339968.0,12600981504.0,4822606848.0,19567268225.061,43320135680.0,57459974144.0,0.19779,0.19038999,0.083450004,2.9365353141327866,0.05,0.229,0.06535948139604454,0.2670528963689218,0.7887462879704248,7.120891337195951,15.299999,3.7445765,7.121,89730220032.0,12600981504.0,3014036992.0,0.617,2.2,8.989,Yahoo Finance
RECV3,,Petroreconcavo S.A.,Energy,Oil & Gas E&P,3079525120.0,2982953984.0,1349447040.0,499164000.0,4331260072.74,1620116992.0,3201586944.0,0.11252,0.27608,0.16734,0.7391814137761169,0.002,-0.149,0.1617507120670722,1.4064699587158873,0.9686409000618901,3.4537612561660813,6.182353,0.7109999,3.454,4660667904.0,1349447040.0,-251792128.0,,1.7,14.782,Yahoo Finance
RENT3,,Localiza Rent a Car S.A.,Industrials,Rental & Leasing Services,37015642112.0,46353379328.0,8856755200.0,3424267008.0,25562416023.144,10149359616.0,46479572992.0,0.13011,0.1887,0.07387,1.8182777774181351,0.245,,0.09400180145052299,0.7169203967437476,1.2522646287681938,8.281346602421618,10.638094,1.394855,8.281,73345859584.0,8856755200.0,9880596480.0,0.244,3.15,24.024,Yahoo Finance
RIAA3,,Guararapes Confecções S.A.,Consumer Cyclical,Apparel Manufacturing,3444152576.0,10670363648.0,1199977984.0,1531565952.0,5403202425.718,1136450944.0,3673465088.0,0.28024,0.095290005,0.14353,0.6798681223777868,0.021,0.166,0.4460641529464767,1.568804633621366,3.0981100321613626,4.984399073775007,2.24183,0.637428,4.984,5981169152.0,1199977984.0,-152128368.0,0.564,3.06,10.762,Yahoo Finance
RNEW3,,Renova Energia S.A.,Utilities,Utilities - Renewable,279836576.0,544662016.0,39596000.0,-141606000.0,960511067.131,81409000.0,839084032.0,-0.14815,0.00354,-0.25999,0.8735808057957138,0.353,,-0.506031062930101,4.121333543191637,1.9463574911665587,26.95626144054955,,0.24263991,26.956,1067360128.0,39596000.0,-246228000.0,0.209,-0.38,3.091,Yahoo Finance
SANB11,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,160828260352.0,48286806016.0,,13840916480.0,126989866107.90001,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.5903666736407094,0.288,0.498,0.06835950317406846,1.1358502578618614,0.3002383157681126,,14.628544,0.88039774,,271192506368.0,,,0.178,2.046,33.996,Yahoo Finance
SANB3,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,111863660544.0,48286806016.0,,13840916480.0,129633316809.108,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.5375445537692825,0.288,0.498,0.11847389510653054,2.2755019888228705,0.4316576605948548,,8.440678,0.43946347,,215073488896.0,,,0.178,1.77,33.996,Yahoo Finance
SANB4,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,111938535424.0,48286806016.0,,13840916480.0,124912665871.15201,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.633442451667101,0.288,0.498,0.11839465841187537,2.2739797704485643,0.43136892789511294,,8.446327,0.43975765,,215110926336.0,,,0.178,1.77,33.996,Yahoo Finance
SAPR11,,Companhia de Saneamento do Paraná - SANEPAR,Utilities,Utilities - Regulated Water,9862123520.0,7542637056.0,2933609984.0,455251008.0,12347758021.962,4662453248.0,7250028032.0,0.03812,0.33416998,0.06036,0.5871533940902419,0.115,,0.02479313599054925,1.2520380048624147,0.764808617606931,4.2438163068373305,40.333744,0.7986978,4.244,12449701888.0,2933609984.0,-1047832128.0,,0.809,40.854,Yahoo Finance
SAPR4,,Companhia de Saneamento do Paraná - SANEPAR,Utilities,Utilities - Regulated Water,9656602624.0,7542637056.0,2933609984.0,455251008.0,41159190002.04,4662453248.0,7250028032.0,0.03812,0.33416998,0.06036,0.17614603279706578,0.115,,0.043818467450853646,6.393427352092374,0.7810859936655088,1.5403873182345973,22.821428,0.15641063,1.54,4518895616.0,2933609984.0,-1047832128.0,,0.28,40.854,Yahoo Finance
SAUD3,,Bradsaúde S.A.,Healthcare,Healthcare Plans,40256147456.0,10038615040.0,1138259968.0,1053996032.0,6875995868.1119995,13191663616.0,0.0,0.10538,0.056810003,0.10499,0.0,11.89,3.308,0.08206244591059035,0.1708060954546448,0.24936849833860067,-4.993859202469993,12.185842,5.854592,-4.994,-5684310016.0,1138259968.0,-725550528.0,,1.13,2.352,Yahoo Finance
SBFG3,,Grupo SBF S.A.,Consumer Cyclical,Specialty Retail,1986017024.0,8368808960.0,801868032.0,419022016.0,3421439023.002,429320992.0,3200668928.0,0.13704,0.09770001,0.05007,0.935474490844997,0.221,2.225,0.1672474054073762,1.7227642938356427,4.213865671274326,5.775142650904432,5.979166,0.58046246,5.775,4630902272.0,801868032.0,-761558976.0,0.56,1.44,14.833,Yahoo Finance
SBSP3,,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Utilities,Utilities - Regulated Water,83662430208.0,40875065344.0,15214611456.0,8040221184.0,43825186844.645996,17440886784.0,51657801728.0,0.18792,0.31519,0.1967,1.1787240499651377,0.139,-0.339,0.10004203766422651,0.5238335079008498,0.48857133652915846,7.767186190837419,9.995798,1.9090035,7.767,118174720000.0,15214611456.0,-6260882944.0,0.087,2.38,12.462,Yahoo Finance
SEER3,,Ser Educacional S.A.,Consumer Defensive,Education & Training Services,1443016192.0,2260304896.0,610540032.0,246706000.0,1418432326.6599998,527616992.0,1637784960.0,0.18484,0.23247999,0.10915,1.154644412156421,0.081,0.726,0.6459627008217291,0.9829635702888252,1.5663752829185162,4.102862483552921,1.548077,1.0173317,4.103,2504961792.0,610540032.0,337627488.0,0.173,7.28,11.078,Yahoo Finance
SEQL3,,Sequoia Logística e Transportes S.A.,Industrials,Integrated Freight & Logistics,445934208.0,547288000.0,-97000000.0,-256042000.0,-261190035.55200002,46161000.0,338244992.0,0.9802900767591683,0.10065,-0.46784002,-1.2950149161898605,-0.125,,-0.5741699008657349,-0.5857142844533695,1.227284182692708,,,-1.707317,-7.751,751856704.0,-97000000.0,-170625120.0,,-184.23,-0.041,Yahoo Finance
SHUL4,,Schulz S.A.,Consumer Cyclical,Auto Parts,1533183104.0,1892782976.0,278048000.0,273072992.0,873967523.0519999,971416000.0,836353984.0,0.18205,0.0809,0.14427,0.9569623148916919,-0.093,-0.223,0.17906975411573922,0.9969767676497788,1.234544635315783,5.0307759235815395,5.584416,1.0030324,5.031,1398797184.0,278048000.0,-2816625.0,0.09,0.77,4.287,Yahoo Finance
SIMH3,,SIMPAR S.A.,Industrials,Rental & Leasing Services,3595957248.0,45115953152.0,12923643904.0,-118537000.0,5819496371.979,13884297216.0,59459956736.0,-0.0023100001,0.18651,-0.00404,10.217371561962127,0.088,,-0.03296396253485158,1.61834425580844,12.546298534859556,4.109522527432214,,0.6179155,4.11,53110005760.0,12923643904.0,3466652928.0,0.22,-0.07,9.969,Yahoo Finance
SLCE3,,SLC Agrícola S.A.,Consumer Defensive,Farm Products,6630718976.0,8489606144.0,2066886016.0,323972992.0,5309538544.152,921862016.0,10551333888.0,0.052529998,0.28464,0.03816,1.9872412263814123,-0.027,-0.504,0.04640718799078502,0.8007485397349442,1.2803447370833048,8.15585178355573,21.548386,1.2488315,8.156,16857216000.0,2066886016.0,-1108081536.0,0.09,0.62,10.698,Yahoo Finance
SMFT3,,Smartfit Escola de Ginástica e Dança S.A.,Consumer Cyclical,Leisure,10506724352.0,8051568128.0,2556260096.0,686465984.0,6053027036.294,2627201024.0,13665627136.0,0.11691,0.24190001,0.085260004,2.2576517590390375,0.215,-0.063,0.06425233382145831,0.5761098092949787,0.7663252464092055,8.450704033522573,15.563637,1.7357802,8.451,21602197504.0,2556260096.0,-394064384.0,0.339,1.1,9.863,Yahoo Finance
SMTO3,,São Martinho S.A.,Basic Materials,Specialty Chemicals,4715717632.0,7102598144.0,3089167872.0,811497024.0,7364072634.165,4852369920.0,12189508608.0,0.11342,0.12405,0.114250004,1.6552672975342195,-0.177,-0.393,0.16769336932033038,1.5616016886286164,1.5061542480412873,3.9016516199220654,5.963265,0.64036816,3.902,12052856832.0,3089167872.0,-396056256.0,-0.193,2.45,22.815,Yahoo Finance
SOJA3,,Boa Safra Sementes S.A.,Basic Materials,Agricultural Inputs,709541376.0,2644421888.0,187360000.0,11045000.0,1336561483.55,1100899968.0,1982148992.0,0.04632,0.32412997,0.0089300005,1.4830211826359645,-0.004,-0.259,0.015904571552790677,1.8836977151914607,3.7269452881067786,8.553604782237404,62.875004,0.53087074,8.554,1602603392.0,187360000.0,353051616.0,,0.08,9.475,Yahoo Finance
SUZB3,,Suzano S.A.,Basic Materials,Paper & Paper Products,51762495488.0,47825412096.0,19853993984.0,8168698880.0,43657596034.178,26269284352.0,99413540864.0,0.17604999,0.26674998,0.1708,2.277118987178603,-0.128,-0.64,0.21865333336132095,0.8434214267333723,0.923939459354066,6.3023397277564115,4.5734496,1.1856469,6.302,125126615040.0,19853993984.0,177601872.0,0.023,9.19,35.449,Yahoo Finance
SYNE3,,Syn Prop & Tech S.A.,Real Estate,Real Estate Services,560205120.0,327619008.0,168810000.0,65601000.0,692853135.8549999,153390000.0,733043008.0,0.04662,0.51348996,0.20024,1.0580063365021863,-0.005,0.052,0.09809263770612328,1.23678472333404,0.5848197317439726,11.273592607073041,10.194445,0.80854815,11.274,1903095168.0,168810000.0,749662656.0,0.272,0.36,4.539,Yahoo Finance
TAEE11,,Transmissora Aliança de Energia Elétrica S.A.,Utilities,Utilities - Regulated Electric,39210991616.0,4678574080.0,2324641024.0,1568348032.0,7959302747.328,1603660032.0,11855298560.0,0.20559,0.58442,0.33521998,1.4894895867580757,0.055,-0.032,0.025303111027622092,0.6089615512637839,0.1193179230410208,10.085835243351534,39.520832,1.6421398,10.086,23445946368.0,2324641024.0,851601280.0,-0.004,0.96,23.104,Yahoo Finance
TAEE3,,Transmissora Aliança de Energia Elétrica S.A.,Utilities,Utilities - Regulated Electric,12856698880.0,4678574080.0,2324641024.0,1568348032.0,13647857850.175999,1603660032.0,11855298560.0,0.20559,0.58442,0.33521998,0.8686563627893529,0.055,-0.032,0.12700965148881857,1.857234875171344,0.36390166120154166,6.297985304762478,7.8734174,0.53843486,6.298,14640555008.0,2324641024.0,851601280.0,-0.004,1.58,23.104,Yahoo Finance
TAEE4,,Transmissora Aliança de Energia Elétrica S.A.,Utilities,Utilities - Regulated Electric,13104738304.0,4678574080.0,2324641024.0,1568348032.0,10230050391.808,1603660032.0,11855298560.0,0.20559,0.58442,0.33521998,1.1588700061041206,0.055,-0.032,0.12460568530884017,1.822082067669577,0.3570139266781042,6.320214601873945,8.025316,0.5488227,6.32,14692230144.0,2324641024.0,851601280.0,-0.004,1.58,23.104,Yahoo Finance
TASA4,,Taurus Armas S.A.,Industrials,Aerospace & Defense,683877504.0,1468851968.0,5687000.0,-37572000.0,753077866.633,318129984.0,861694016.0,-0.0306,-0.1029,-0.02558,1.1442296396953229,0.017,,-0.054939663580453144,1.739103818932858,2.147829047466372,208.06786003165112,,0.5750088,208.068,1183281920.0,5687000.0,-24597376.0,0.562,-0.28,8.539,Yahoo Finance
TEND3,,Construtora Tenda S.A.,Real Estate,Real Estate - Development,4127206144.0,4791539200.0,790249984.0,578844992.0,1538968698.36,834753024.0,1207054976.0,0.406,0.1823,0.12081,0.7843271778602753,0.301,-0.115,0.14018414561330936,0.37288388395853533,1.1609643504155436,5.688219367303398,7.1334743,2.6818,5.688,4495115264.0,790249984.0,551143360.0,0.424,4.72,12.555,Yahoo Finance
TFCO4,,Track & Field Co S.A.,Consumer Cyclical,Apparel Retail,2016857856.0,1084883968.0,245044000.0,143536992.0,248253680.709,63637000.0,178836992.0,0.26393,0.21455999,0.13231,0.720380022117902,0.18,-0.014,0.07072987144562945,0.2917230980689623,0.5379079962291602,8.855598961819101,14.138298,3.4279082,8.856,2170011392.0,245044000.0,44120500.0,0.155,0.94,3.877,Yahoo Finance
TIMS3,,TIM S.A.,Communication Services,Telecom Services,43282685952.0,27402760192.0,11373073408.0,4325640192.0,24419365200.931004,4529852928.0,16497486848.0,0.17254,0.24656999,0.15785,0.6755903240011752,0.055,0.025,0.09933773518705494,0.5641832017949602,0.6331113605655007,4.857992474148286,10.066668,1.7724739,4.858,55250305024.0,11373073408.0,4423418880.0,0.114,1.8,10.223,Yahoo Finance
TOTS3,,TOTVS S.A.,Technology,Software - Application,17310490624.0,6591676928.0,1441842944.0,888091008.0,4907122420.683,2020195968.0,5027038208.0,0.17014,0.18529,0.21629,1.0244370889977328,0.361,2.695,0.05033112342791995,0.2834768193776136,0.3807908782701409,14.091223694333243,19.868422,3.5276253,14.091,20317331456.0,1441842944.0,688151616.0,0.348,1.52,8.561,Yahoo Finance
TRIS3,,Trisul S.A.,Real Estate,Real Estate - Development,992447232.0,1526349056.0,239547008.0,189236000.0,1477929004.394,412612992.0,854217024.0,0.12507,0.13748,0.12398,0.5779824480474671,0.261,-0.035,0.2400000096000004,1.489176508770721,1.5379649484477578,6.011873076703175,4.1666665,0.67151207,6.012,1440126208.0,239547008.0,1742250.0,,1.02,6.329,Yahoo Finance
TTEN3,,Três Tentos Agroindustrial S/A,Basic Materials,Agricultural Inputs,4969373696.0,18269057024.0,499800992.0,583464000.0,4778705828.403,1422050048.0,5171244032.0,0.121350005,0.03371,0.03194,1.0821432031375287,0.319,-0.377,0.1174119789923724,0.9616313884178231,3.6763298841271124,17.44549565039679,,1.0398995,17.445,8719276032.0,499800992.0,-1356926336.0,0.127,-105102.71,9.549,Yahoo Finance
TUPY3,,Tupy S.A.,Industrials,Metal Fabrication,1974082688.0,9363995648.0,491328992.0,-773241024.0,2287497776.886,2036770944.0,3941316096.0,-0.28198,0.02473,-0.08258,1.7229813885831897,-0.058,,-0.3916963705220437,1.1587649327139966,4.743466778226465,7.915628150027833,,0.8629878,7.916,3889177600.0,491328992.0,943854656.0,0.024,-5.85,17.451,Yahoo Finance
UGPA3,,Ultrapar Participações S.A.,Energy,Oil & Gas Refining & Marketing,34335870976.0,153258049536.0,9134960640.0,3641993984.0,16397585713.08,9250765824.0,19563366400.0,0.19804001,0.075729996,0.02256,1.1930638291705788,0.219,0.443,0.10164238853514515,0.4775642922122301,4.463496779887247,5.1366549861784625,9.838415,2.0939589,5.137,46923141120.0,9134960640.0,5826124800.0,0.257,3.28,15.411,Yahoo Finance
USIM3,,Usinas Siderúrgicas de Minas Gerais S.A.,Basic Materials,Steel,6880970240.0,24781692928.0,2052312960.0,-2320418048.0,11724414523.152,6822557184.0,6463138816.0,-0.08073,0.08245,-0.09363,0.5512547175159451,-0.075,3.017,-0.3372225089001402,2.9846151743148077,3.601482358394853,4.587744995772964,,0.33505157,4.588,9415488512.0,2052312960.0,1414088832.0,1.321,-1.91,16.684,Yahoo Finance
USIM5,,Usinas Siderúrgicas de Minas Gerais S.A.,Basic Materials,Steel,7779558400.0,24781692928.0,2052312960.0,-2320418048.0,8811335418.396,6822557184.0,6463138816.0,-0.08073,0.08245,-0.09363,0.7335027562912295,-0.075,3.017,-0.29827117796300623,2.6398733599951743,3.1854883855618334,5.02558642907951,,0.37880605,5.026,10314076160.0,2052312960.0,1414088832.0,1.321,-1.91,16.684,Yahoo Finance
VALE3,,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,303435907072.0,218068992000.0,77332996096.0,10369000448.0,196633264180.18,29841999872.0,110007001088.0,0.041149996,0.21955,0.04755,0.5594526518524242,0.064,-0.435,0.036465635386894374,0.6480224137992485,0.7186657442893074,5.02286097031344,27.423079,1.5431565,5.023,388432887808.0,77332996096.0,13308999680.0,0.748,2.6,46.204,Yahoo Finance
VAMO3,,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",Industrials,Rental & Leasing Services,3420873472.0,6196624896.0,3738003968.0,315812000.0,2984712124.5620003,4407007232.0,15959940096.0,0.10701,0.4319,0.050970003,5.347229290443575,0.108,-0.019,0.1,0.87250000392625,1.8114159867997597,4.005829506920416,10.0,1.1461318,4.006,14973806592.0,3738003968.0,1307178880.0,0.218,0.28,2.443,Yahoo Finance
VBBR3,,Vibra Energia S.A.,Consumer Cyclical,Specialty Retail,40084103168.0,203974000640.0,10622999552.0,5056999936.0,21737275570.206,5895000064.0,21926000640.0,0.22621,0.06948,0.02479,1.00868209399952,0.258,6.854,0.07648809501045209,0.5422917030454018,5.0886507248299075,5.2917168199839155,13.07393,1.844026,5.292,56213905408.0,10622999552.0,,0.145,2.57,18.221,Yahoo Finance
VITT3,,Vittia S.A.,Basic Materials,Agricultural Inputs,475151520.0,804076992.0,79585000.0,61933000.0,620049194.766,49985000.0,248823008.0,0.097720005,-0.10041001,0.077020004,0.4012955908988853,-0.115,,0.12211221404219635,1.3049504862636996,1.6922538562014913,8.16566900797889,8.189189,0.7663126,8.166,649864768.0,79585000.0,60697000.0,-0.127,0.37,3.954,Yahoo Finance
VIVA3,,Vivara Participações S.A.,Consumer Cyclical,Luxury Goods,4907268608.0,3157122816.0,834360064.0,585837248.0,3031125955.332,416659008.0,1225758976.0,0.19703,0.23988001,0.18556,0.404390643629899,0.095,0.004,0.11931001586107352,0.6176808296145344,0.6433564306737048,6.849619494731713,8.381526,1.6189591,6.85,5715048960.0,834360064.0,244527776.0,,2.49,12.891,Yahoo Finance
