ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date
CVCB3,,CVC Brasil Operadora e Agência de Viagens S.A.,Consumer Cyclical,Travel Services,791613824.0,1490529024.0,294380000.0,-105822000.0,401535711.348,182590000.0,561622016.0,-0.22981001,0.08149,-0.071,1.3986850985546777,0.005,,-0.133678817614989,0.5072368495803325,1.882899184943996,3.976648848427203,,1.9714656,3.977,1170645888.0,294380000.0,214099744.0,0.436,-0.2,0.771,Yahoo Finance,1.5199999809265137,18770885.097789764,,1.9714656043145442,3.976648848427203,0.27045983471860136,0.1436401039849862,1.287560350567294,-0.2995392039236885,-0.41085270314926925,,1.1274291552107663,0.8001052673717877,0.679709188375572,-0.6029411648693384,251,2026-08-07 00:00:00+00:00
CXSE3,,Caixa Seguridade Participações S.A.,Financial Services,Insurance - Diversified,57959997440.0,5845867008.0,4747205120.0,4391418880.0,13773000000.0,1076427008.0,10022000.0,0.31588,0.81757003,0.7512,0.0007276555579757,0.076,0.095,0.0755693622459698,0.2376294052511441,0.1008603738130185,11.9846508018596,13.232876,4.2082334,11.985,56893595648.0,4747205120.0,3733822976.0,0.083,1.46,4.591,Yahoo Finance,19.31999969482422,111435117.8397878,13.23287650330426,4.20823343385411,11.9846508018596,0.06442068911174886,0.638711583908821,-0.2246384938176002,0.12962493541531428,0.1216236387256342,,0.9828445582698103,1.1239889872305504,0.21936937922494115,-0.12358427314232501,251,2026-08-07 00:00:00+00:00
CYRE3,,Cyrela Brazil Realty S.A. Empreendimentos e Participações,Consumer Cyclical,Residential Construction,7938736128.0,9517300736.0,1516262016.0,1975900032.0,8929338243.77,3869720064.0,8924286976.0,0.21141,0.11689,0.20761,0.9994343065933776,0.037,-0.094,0.2076603580280539,1.1247808223969955,1.1988433149241964,10.42327637389025,4.8155556,0.8890621,10.423,15804418048.0,1516262016.0,-2006379008.0,0.08,4.5,24.374,Yahoo Finance,21.670000076293945,144906495.94350815,4.815555572509766,0.8890621184989721,10.42327637389025,-0.2527327997366585,-0.2108138708290157,3.3335708859437654,-0.008238000093054199,-0.28974107132977456,,0.9956626423886834,0.8182569150027615,0.4417177237160661,-0.4383259216951976,251,2026-08-07 00:00:00+00:00
CYRE4,,Cyrela Brazil Realty S.A. Empreendimentos e Participações,Consumer Cyclical,Residential Construction,9462582619.0,9517300736.0,1516262016.0,1975900032.0,10982904330.424162,3869720064.0,8924286976.0,0.21141,0.11689,0.20761,0.8125616601501747,0.037,-0.094,0.20881191864392,1.1606666776543113,1.0057825774635911,10.23072537879891,,0.8615738,10.231,15512460288.0,1516262016.0,-2006379008.0,0.08,,24.374,Yahoo Finance,21.0,9912560.0,,0.8615738081562321,10.23072537879891,-0.212032918367484,-0.2108138708290157,3.3335708859437654,0.05315945022829349,,,1.0348192022244174,,0.4919419145815778,-0.3985411312525272,123,2026-08-07 00:00:00+00:00
DASA3,,Diagnósticos da América S.A.,Healthcare,Diagnostics & Research,3624490752.0,9566918656.0,1425666944.0,-1031292032.0,6866535160.202,1705014016.0,8400236032.0,-0.13781,0.13291,-0.108669996,1.223358773532135,-0.419,,-0.2845343256651796,1.8944826224792488,2.639520779773257,7.259326363395012,,0.5278486,7.259,10349381632.0,1425666944.0,2464681472.0,0.323,-0.82,5.494,Yahoo Finance,2.9000000953674316,3104382.4354219437,,0.5278485794261798,7.259326363395012,0.6800076591835652,0.2576254236733002,4.696203446518291,-0.058441504154985724,-0.30120481235539054,,1.056004694319609,0.9097896796102669,0.8345091272176842,-0.4652173719243873,251,2026-08-07 00:00:00+00:00
DESK3,,Desktop S.A.,Communication Services,Telecom Services,2167328768.0,1245612032.0,593044992.0,61597000.0,1421023864.884,457364992.0,1759227008.0,0.049889997,0.31927,0.049450003,1.237999622296004,0.092,-0.508,0.0273458455890576,0.6556568334095971,0.5747222342964812,5.9048904808895175,36.568626,1.5251881,5.905,3501865728.0,593044992.0,27740876.0,0.212,0.51,12.228,Yahoo Finance,18.649999618530273,7211488.6024951935,36.56862670300053,1.5251880617051254,5.9048904808895175,0.012799569871256376,0.022270879926760374,2.1952162712133654,0.02472521080917489,0.2848849161908398,,1.0392751093921075,1.1128733349248088,0.5950626047201028,-0.2796517447195922,251,2026-08-07 00:00:00+00:00
DIRR3,,Direcional Engenharia S.A.,Real Estate,Real Estate - Development,6021643776.0,4613403136.0,1158301952.0,837985984.0,2128375487.912,2420762112.0,3313686016.0,0.42945,0.2373,0.18164,1.5569085599885504,0.302,0.29,0.1373057045330077,0.3534542464965173,0.766136840307174,6.336151767099845,7.2830186,2.8292205,6.336,7339176960.0,1158301952.0,-424206496.0,0.253,1.59,4.093,Yahoo Finance,11.579999923706055,81947780.16009331,7.2830188199409145,2.829220601931604,6.336151767099845,-0.07044695963097768,-0.09195088386916984,0.7708904422186452,-0.09883271751455114,-0.19806092380795826,,0.9053948351036036,0.8201678007969873,0.3933163832602248,-0.34571110143853767,251,2026-08-07 00:00:00+00:00
DXCO3,,Dexco S.A.,Basic Materials,Lumber & Wood Production,4739084800.0,8474589184.0,1891223040.0,-9168000.0,6924329615.344,2677775104.0,8771508224.0,0.0073,0.07506,-0.0010800001,1.2667664180172382,0.052,-0.53,-0.0019345507385729,1.4611111460966058,1.7882332858867602,5.981769968284651,,0.68441063,5.982,11312861184.0,1891223040.0,15364750.0,,0.0,7.627,Yahoo Finance,5.21999979019165,9404125.42201837,,0.684410618879199,5.981769968284651,0.0032421344306816373,0.001813037737452643,3.222112353284359,-0.0826011005803754,-0.06451615384168385,,1.061838849906643,1.0336680926602737,0.33320229426623305,-0.26765190042700804,251,2026-08-07 00:00:00+00:00
ECOR3,,EcoRodovias Infraestrutura e Logística S.A.,Industrials,Infrastructure Operations,4611969024.0,11891030016.0,5384382976.0,546745024.0,4065906065.97,4889879040.0,29215342592.0,0.12307,0.33336,0.04593,7.18544455232763,0.087,-0.899,0.1191553553480796,0.8815987334599955,2.5782978927483797,5.437432088040239,8.392405,1.1343029,5.437,29277216768.0,5384382976.0,-2546547712.0,,0.79,5.845,Yahoo Finance,6.630000114440918,32878214.76751328,8.392405208153061,1.134302842504862,5.437432088040239,-0.5521606278680852,-0.21415703337503036,4.5177810828885585,-0.19736807773364162,-0.3595386248272303,,0.9209612585620454,0.7546623407947356,0.41695293131388267,-0.43525820755303246,251,2026-08-07 00:00:00+00:00
EGIE3,,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,42109022208.0,13680974848.0,7469018112.0,3959344896.0,18615502317.36,6530681856.0,33147752448.0,0.2859,0.46243,0.28941,1.7806531289294223,0.138,2.7,0.075008406567166,0.4420787142370477,0.3248941469222918,8.255318542197157,13.331839,2.2620406,8.255,61659123712.0,7469018112.0,3423348224.0,0.323,2.23,13.143,Yahoo Finance,29.729999542236328,95419127.23079681,13.331838359747232,2.262040595163686,8.255318542197157,0.08129726230854209,0.2502269218410597,3.5636639505848877,-0.11649336718834491,-0.09336800468489015,,0.9213804769785778,0.9315790243251324,0.25469142652422716,-0.2267804210705462,251,2026-08-07 00:00:00+00:00
EMBJ3,,Embraer S.A.,Industrials,Aerospace & Defense,65858801664.0,43062718464.0,4176519936.0,1693766016.0,17188630026.327,11037759488.0,14927058944.0,0.08789,0.058029998,0.039330002,0.8684263330548706,0.184,-0.589,0.0235624740739152,0.2609922224839684,0.6538642880825315,17.163335924275113,42.440365,3.8315318,17.163,71683014656.0,4176519936.0,-224801248.0,0.683,2.18,24.147,Yahoo Finance,92.5199966430664,436185986.7737198,42.440365432599265,3.8315317282919787,17.163335924275113,-0.003413381997851955,-0.005220321800815515,0.9312297117214096,0.24868184305349872,0.007534754636305596,,1.1397961533212486,1.1001132853200766,0.3802528680112091,-0.33965065076943735,251,2026-08-07 00:00:00+00:00
ENEV3,,Eneva S.A.,Utilities,Utilities - Diversified,50082459648.0,18674843648.0,6354521088.0,1295928960.0,20348628792.041,3502262016.0,25838462976.0,0.08725,0.24074,0.06939,1.26978890027746,0.058,0.358,0.0229182599631978,0.4063025158698715,0.3728819187247278,11.674978692587825,43.63333,2.4612203,11.675,74188898304.0,6354521088.0,-2879363840.0,0.311,0.6,10.637,Yahoo Finance,26.18000030517578,221971626.82081857,43.63333384195964,2.461220297562826,11.674978692587825,-0.05749246063866164,-0.1541840935470626,3.5150093375534013,-0.02167413747179514,0.25804906184749954,,1.0199072939545601,1.1410067402830177,0.3483363217254938,-0.1348314350409876,251,2026-08-07 00:00:00+00:00
ENGI11,,Energisa S.A.,Utilities,Utilities - Regulated Electric,14358547456.0,36704055296.0,8361970176.0,1516834944.0,22952977376.427,9454823424.0,42835017728.0,0.09408,0.18378,0.04133,1.8662074651801868,0.079,,0.0294368587621871,1.07105366821797,2.5562512787923053,6.552258199300232,33.971016,0.93366003,6.552,54789787648.0,8361970176.0,-5671605248.0,,1.38,50.211,Yahoo Finance,46.880001068115234,113962626.06319427,33.97101526675017,0.9336599762624771,6.552258199300232,-0.39499853765709486,-0.15452257801655203,3.9919054482884584,-0.09498066103107738,-0.06389777647642036,,0.9696689117293867,0.9407837671482454,0.26513947622608186,-0.2185727010430687,251,2026-08-07 00:00:00+00:00
ENJU3,,Enjoei S.A.,Consumer Cyclical,Internet Retail,161964208.0,265870000.0,-38719000.0,-17585000.0,296866049.52,190048992.0,8258000.0,-0.05757,-0.21375,-0.066139996,0.0278172597147847,0.031,,-0.1085733707289205,1.8329112596930075,1.6415355175261932,,,0.54558015,0.512,-19826788.0,-38719000.0,-48215752.0,0.811,-0.09,1.448,Yahoo Finance,0.7900000214576721,721193.6529221138,,0.5455801253160719,0.512,-0.2976938707346996,-0.18135085568134804,,-0.05756704843944305,-0.0837457940208991,,0.98538588973161,0.9530915567423102,0.44782528980322583,-0.33393455043107145,251,2026-08-07 00:00:00+00:00
EQTL3,,Equatorial S.A.,Utilities,Utilities - Regulated Electric,46783270912.0,53440016384.0,11886153728.0,1185863936.0,25637935207.95,10733063168.0,58052804608.0,0.069359995,0.17711,0.02894,2.264332292641045,0.12,-0.24,0.0252145932080509,0.5480150210917281,1.1422890136203052,8.13584856505736,39.659573,1.8247675,8.136,96703946752.0,11886153728.0,4111645952.0,0.024,0.94,20.43,Yahoo Finance,37.279998779296875,287147947.9309082,39.659573169464764,1.8247674390257893,8.13584856505736,0.08788709878225626,0.07693945904610597,3.9810810564000807,-0.10211949980058288,-0.07401886901327726,,0.9594745245423508,0.9408291315931512,0.25339526631282944,-0.1872105435375998,251,2026-08-07 00:00:00+00:00
